,,yr,m2,cm2 (5),m2,m,,,g,g,g,g/m2,,,,,,mol/m2 (3) ,,(4),,,,,,,,
Species,Code,family,Age,a.lf,lf.sz,a.st,h.t,h.c,m.lf,m.st,m.br.2.,lf.ma.1.,d.st,n.lf,pft,growth.conditions,status,light,Dawkins,Climbing,group..7.,lat,long,vegetation,lai,map,mat,reference
Uncaria guianensis,109,,0.5,0.1459,78.2491,2.12372E-05,0.72,0.66,8.4324,4.1500,1.8940,57.78827299,0.271405742,1.36E-02,EA,unmanaged,,13.13458739,,0.00,secondary forest 6 mo,11S,66W,TropRF,1.66,1780,26,Selaya et al. (2007) Annals of Botany 99:141-151; Selaya & Anten (2010) Ecology 91: 1102-1113
Uncaria guianensis,110,,0.5,0.0511,78.2491,1.32025E-05,0.38,0.28,2.9884,1.3170,1.9690,58.44564943,0.262509233,,EA,unmanaged,,12.28498293,,0.00,secondary forest 6 mo,11S,66W,TropRF,1.66,1780,26,Selaya et al. (2007) Annals of Botany 99:141-151; Selaya & Anten (2010) Ecology 91: 1102-1113
Uncaria guianensis,123,,0.5,0.3785,78.2491,5.153E-05,0.9,0.6,26.9457,16.5620,2.1370,71.18346035,0.357116858,1.44E-02,EA,unmanaged,,12.92466573,,0.00,secondary forest 6 mo,11S,66W,TropRF,1.66,1780,26,Selaya et al. (2007) Annals of Botany 99:141-151; Selaya & Anten (2010) Ecology 91: 1102-1113
Uncaria guianensis,124,,0.5,0.3419,78.2491,2.37583E-05,0.37,0.31,17.2065,7.8910,4.5440,50.32504023,0.897666585,1.74E-02,EA,unmanaged,,8.192025782,,0.00,secondary forest 6 mo,11S,66W,TropRF,1.66,1780,26,Selaya et al. (2007) Annals of Botany 99:141-151; Selaya & Anten (2010) Ecology 91: 1102-1113
Uncaria guianensis,126,,0.5,0.7906,78.2491,6.93978E-05,0.79,0.72,53.3460,21.6140,16.5690,67.47660099,0.394241617,1.84E-02,EA,unmanaged,,12.07280635,,0.00,secondary forest 6 mo,11S,66W,TropRF,1.66,1780,26,Selaya et al. (2007) Annals of Botany 99:141-151; Selaya & Anten (2010) Ecology 91: 1102-1113
Uncaria guianensis,127,,0.5,0.0442,78.2491,1.01788E-05,0.24,0.16,1.9540,0.8770,,44.20318817,0.35899919,1.30E-02,EA,unmanaged,,6.627468181,,0.00,secondary forest 6 mo,11S,66W,TropRF,1.66,1780,26,Selaya et al. (2007) Annals of Botany 99:141-151; Selaya & Anten (2010) Ecology 91: 1102-1113
Uncaria guianensis,153,,0.5,0.1741,78.2491,3.21699E-05,0.65,,10.9160,8.7110,,62.70343969,0.416586151,1.62E-02,EA,unmanaged,,9.520530276,,0.00,secondary forest 6 mo,11S,66W,TropRF,1.66,1780,26,Selaya et al. (2007) Annals of Botany 99:141-151; Selaya & Anten (2010) Ecology 91: 1102-1113
Uncaria guianensis,161,,0.5,0.0217,78.2491,1.4522E-05,1,0.61,0.9340,0.2920,,42.95061083,0.201074065,2.11E-02,EA,unmanaged,,21.57056619,,0.00,secondary forest 6 mo,11S,66W,TropRF,1.66,1780,26,Selaya et al. (2007) Annals of Botany 99:141-151; Selaya & Anten (2010) Ecology 91: 1102-1113
Uncaria guianensis,170,,0.5,0.0233,78.2491,1.59043E-05,0.1,0.08,1.3370,0.2000,,57.4444716,0.125752054,1.08E-02,EA,unmanaged,,9.411727206,,0.00,secondary forest 6 mo,11S,66W,TropRF,1.66,1780,26,Selaya et al. (2007) Annals of Botany 99:141-151; Selaya & Anten (2010) Ecology 91: 1102-1113
Uncaria guianensis,200,,0.5,0.6300,78.2491,9.67689E-05,1.25,0.08,53.8766,39.1910,17.4460,85.52415226,0.362172115,1.45E-02,EA,unmanaged,,7.711980104,,0.00,secondary forest 6 mo,11S,66W,TropRF,1.66,1780,26,Selaya et al. (2007) Annals of Botany 99:141-151; Selaya & Anten (2010) Ecology 91: 1102-1113
Uncaria guianensis,203,,0.5,0.6762,78.2491,9.33132E-05,1.21,0.82,49.1890,35.8810,15.5620,72.73795355,0.372305488,1.24E-02,EA,unmanaged,,20.52528409,,0.00,secondary forest 6 mo,11S,66W,TropRF,1.66,1780,26,Selaya et al. (2007) Annals of Botany 99:141-151; Selaya & Anten (2010) Ecology 91: 1102-1113
Uncaria guianensis,133,,0.5,0.1082,78.2491,3.84845E-05,,,7.3177,3.5830,0.4230,67.65121018,0.26,1.53E-02,EA,unmanaged,,16.21177935,,0.00,secondary forest 6 mo,11S,66W,TropRF,1.66,1780,26,Selaya et al. (2007) Annals of Botany 99:141-151; Selaya & Anten (2010) Ecology 91: 1102-1113
Trema micrantha,1,,2,0.02,26.9000,2.37583E-05,1.22,0.28,0.89,5.776,,43.9751123,,2.95E-02,EA,unmanaged,,4.345124174,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,4,,2,1.32,26.9000,0.000620158,2.25,0.23,71.50,414.2840536,,54.30841588,,2.57E-02,EA,unmanaged,,6.906420926,4.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,7,,2,0.02,26.9000,9.16088E-05,1.96,0.85,0.69,22.45,,36.00110403,,3.92E-02,EA,unmanaged,,1.972512587,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,23,,2,,26.9000,,,,,,,,,2.91E-02,EA,unmanaged,,,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,27,,2,3.74,26.9000,0.001955649,6.57,2.36,225.27,2257.529162,,60.20673052,,2.79E-02,EA,unmanaged,,24.02069436,5.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,351,,2,0.83,26.9000,0.000415476,4.35,2.01,39.35,278.4209599,,47.16006692,,2.54E-02,EA,unmanaged,,8.306196509,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,401,,2,0.33,26.9000,0.000254469,3.37,0.77,14.44,106.92,,43.60648433,,3.41E-02,EA,unmanaged,,4.116427619,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,402,,2,1.52,26.9000,0.00063794,4.23,1.34,96.62,555.378236,,63.4967247,,2.77E-02,EA,unmanaged,,7.290169826,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,404,,2,,26.9000,,,,,,,,,,EA,unmanaged,,,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,406,,2,1.16,26.9000,0.000467595,4.31,1.76,67.33,671.5661039,,58.19531879,,2.98E-02,EA,unmanaged,,12.02477844,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,901,,2,0.21,26.9000,0.000153938,2.75,0.33,9.13,60.627,,43.84621208,,3.05E-02,EA,unmanaged,,6.493006417,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,904,,2,0.02,26.9000,6.93978E-05,2.38,0.55,0.96,23.562,,43.1981982,,3.62E-02,EA,unmanaged,,7.06978635,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,905,,2,0.13,26.9000,0.000251649,3.1,0.49,7.48,89.741,,57.46742354,,2.80E-02,EA,unmanaged,,6.432090582,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,907,,2,,26.9000,,,,,,,,,,EA,unmanaged,,,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,907,,2,0.11,26.9000,0.000116899,2.45,0.8,5.00,46.922,,46.39637564,,2.49E-02,EA,unmanaged,,3.847002707,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,908,,2,0.53,26.9000,0.000336535,3.1,0.5,31.43,192.3188321,,59.61257296,,2.89E-02,EA,unmanaged,,10.10893074,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,909,,2,0.26,26.9000,0.000240528,3.25,1.5,16.86,135.8014939,,65.23320184,,2.71E-02,EA,unmanaged,,7.50342765,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,3155,,2,2.73,26.9000,0.001225417,6.45,2.35,164.19,1100.701347,,60.11451415,,2.94E-02,EA,unmanaged,,20.34998945,4.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,5,,2,1.48,1488.3666,0.002551759,4.3,0.3,90.68942139,530.388,33.2046,61.11535523,,2.50E-02,EA,unmanaged,,12.17290742,5.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,36,,2,1.35,1488.3666,0.004289224,5.6,0.5,96.36931771,710.53312,37.5585,71.15560935,,2.23E-02,EA,unmanaged,,22.4036386,4.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,44,,2,0.85,1488.3666,0.000479164,2.9,0.25,51.79049995,141.1278754,13.5006,60.69951264,,2.40E-02,EA,unmanaged,,4.450515263,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,45,,2,0.38,1488.3666,0.000271716,2.53,0.2,21.63747503,69.59119336,8.8116,56.36592104,,2.71E-02,EA,unmanaged,,6.846290989,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,60,,2,,1488.3666,,,,,,,,,,EA,unmanaged,,,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,102,,2,0.30,1488.3666,0.000116899,1.94,0.24,18.52948768,30.173,4.6788,61.77192356,,2.40E-02,EA,unmanaged,,13.38138754,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,141,,2,0.87,1488.3666,0.000543252,3.66,0.41,57.52904973,215.0160113,17.37,65.97693671,,2.21E-02,EA,unmanaged,,10.87801877,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,303,,2,2.46,1488.3666,0.001583371,3.07,0.36,158.6866054,462.3708173,93.3576,64.52185916,,2.46E-02,EA,unmanaged,,8.28495823,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,316,,2,4.57,1488.3666,0.002587698,6.44,1.69,285.2713033,2197.786463,156.7836,62.38486134,,2.36E-02,EA,unmanaged,,26.48623588,5.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,318,,2,0.03,1488.3666,0.00012868,1.3,0.04,1.5,19.232,,58.21162253,,2.54E-02,EA,unmanaged,,4.171946021,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,700,,2,0.19,1488.3666,0.000216424,2.09,0.49,12.72802765,40.95,4.305,65.5636115,,2.43E-02,EA,unmanaged,,4.378297845,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,701,,2,6.753756262,1488.3666,0.002058874,4.82,2.3,464.6578027,1378.416,224.6823,68.799907,,2.19E-02,EA,unmanaged,,17.86065771,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,703,,2,,1488.3666,,,,,,,,,,EA,unmanaged,,,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,704,,2,0.09,1488.3666,0.000141026,1,0.25,4.5,11.732,1.3425,52.48010955,,2.28E-02,EA,unmanaged,,3.667752404,4.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,705,,2,2.80,1488.3666,0.001809557,5.9,1,175.5076898,1566.757474,125.985,62.7014899,,2.24E-02,EA,unmanaged,,28.70102108,4.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,706,,2,0.05,1488.3666,4.53646E-05,0.8,0.07,2.8,4.2,,61.01025354,,2.58E-02,EA,unmanaged,,,5.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,707,,2,0.68,1488.3666,0.000339795,3.03,0.84,33.7091268,97.74631439,12.5928,49.89591284,,2.59E-02,EA,unmanaged,,5.026968033,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,709,,2,0.55,1488.3666,0.000254469,2,0.31,25.76303684,74.3,3.3564,46.65138783,,2.94E-02,EA,unmanaged,,3.587459771,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,811,,2,0.04,1488.3666,5.54177E-05,0.93,0.13,1.875344576,4.627,,42.74453628,,2.60E-02,EA,unmanaged,,3.228115491,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,812,,2,,1488.3666,,,,,,,,,,EA,unmanaged,,,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,28,,2,1.83,1094.6499,0.000359681,3.5,1.02,69.74,155.9977652,13.90478314,38.18035809,,2.83E-02,EA,unmanaged,,4.515885374,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,29,,2,1.19,1094.6499,0.000559902,3.97,1.12,61.60,285.7247511,14.603,51.94164981,,2.77E-02,EA,unmanaged,,5.395722477,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,37,,2,0.08,1094.6499,6.64761E-05,0.88,0.03,2.62,6.059,0.223,34.41319426,,2.21E-02,EA,unmanaged,,5.135039083,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,101,,2,0.60,1094.6499,0.000754768,2.84,0.38,38.08,244.7093726,8.25816818,63.28352942,,2.47E-02,EA,unmanaged,,20.53876778,4.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,304,,2,,1094.6499,,,,,,,,,,EA,unmanaged,,,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,305,,2,,1094.6499,,,,,,,,,,EA,unmanaged,,,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,314,,2,1.79,1094.6499,0.000774371,3.15,0.49,100.00,266.3280637,16.63671399,55.94563934,,2.09E-02,EA,unmanaged,,9.699468054,4.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,315,,2,,1094.6499,,,,,,,,,,EA,unmanaged,,,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,322,,2,0.37,1094.6499,0.000174366,2.5,0.83,22.21,50.74177692,3.522,59.74773428,,2.32E-02,EA,unmanaged,,6.594026803,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,323,,2,0.15,1094.6499,9.85203E-05,1.49,0.4,5.73,13.667,,38.48235783,,1.79E-02,EA,unmanaged,,3.465937939,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,335,,2,0.39,1094.6499,0.000221671,2.05,0.65,25.86,59.784,5.745,67.09119775,,2.20E-02,EA,unmanaged,,3.155569798,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,343,,2,0.05,1094.6499,5.02655E-05,0.47,0.33,2.81,2.012,0.087,51.35626501,,2.50E-02,EA,unmanaged,,1.94658007,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,346,,2,0.58,1094.6499,0.000333292,2.07,0.57,31.43,85.429,6.212,54.2865052,,1.94E-02,EA,unmanaged,,8.481276476,4.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,347,,2,0.33,1094.6499,0.000138929,1.4,0.38,12.00,20.09,1.938,36.01492646,,2.39E-02,EA,unmanaged,,4.843436981,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,350,,2,,1094.6499,,,,,,,,,,EA,unmanaged,,,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,400,,2,,1094.6499,,,,,,,,,,EA,unmanaged,,,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,814,,2,0.08,1094.6499,0.000160606,1.1,0.23,4.05,12.528,0.844,47.77183601,,2.44E-02,EA,unmanaged,,2.284917817,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,902,,2,0.52,1094.6499,0.000390571,3.72,1.57,31.10,156.7726814,8.601,59.45590846,,2.70E-02,EA,unmanaged,,3.4393962,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,910,,2,0.16,1094.6499,0.000317309,2.9,0.67,8.47,82.969,1.713,53.3740769,,2.42E-02,EA,unmanaged,,3.872437063,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,6,,2,0.80,246.4121,0.000160606,1.27,1.14,59.94,61.026,,74.7878221,,2.00E-02,EA,unmanaged,,1.990933614,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,26,,2,0.97,246.4121,0.000147411,2.2,2.03,65.73,88.71724687,,67.42746618,,2.20E-02,EA,unmanaged,,2.061697111,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,32,,2,2.05,246.4121,0.000333292,3.3,2.95,187.23,319.3342671,,91.44852027,,2.06E-02,EA,unmanaged,,6.389269602,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,61,,2,0.68,246.4121,0.000277591,1.78,1.41,56.70,124.4445774,,82.85516538,,2.11E-02,EA,unmanaged,,4.610283676,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,65,,2,1.47,246.4121,0.000271716,2.4,2.05,125.08,164.4658622,,84.89186938,,2.06E-02,EA,unmanaged,,4.122533401,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,73,,2,0.15,246.4121,3.95919E-05,0.65,0.57,10.75,4.541,,70.96480356,,2.28E-02,EA,unmanaged,,2.370025179,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,151,,2,0.34,246.4121,7.08822E-05,0.92,0.82,26.44,14.363,,78.19978811,,2.03E-02,EA,unmanaged,,3.323013629,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,153,,2,0.79,246.4121,0.000149571,1.56,1.44,67.52,60.408,,85.48864893,,2.25E-02,EA,unmanaged,,3.567329153,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,161,,2,2.02,246.4121,0.00022698,2.9,2.77,177.54,190.736,,88.07888313,,2.13E-02,EA,unmanaged,,5.395149906,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,164,,2,0.72,246.4121,0.000120763,1.66,1.42,48.26,46.647,,66.77219211,,2.15E-02,EA,unmanaged,,5.95839926,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,238,,2,0.72,246.4121,0.000201062,1.57,1.35,75.41,87.621,,104.9533348,,1.94E-02,EA,unmanaged,,3.979264289,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,320,,2,1.29,246.4121,8.65901E-05,1.6,1.34,86.66,91.66606523,,67.0745016,,2.30E-02,EA,unmanaged,,3.780633678,2.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,339,,2,1.85,246.4121,0.000188692,2,1.88,171.30,179.64,,92.51068725,,2.34E-02,EA,unmanaged,,6.896471461,3.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Couratari guianensis,355,,2,0.29,246.4121,9.16088E-05,1.25,1.15,19.54,18.632,,66.3701781,,2.47E-02,EA,unmanaged,,1.448264739,1.00,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
